(14N)2(17O),[N-]=[N+]=[17O],InChI=1S/N2O/c1-2-3/i3+1,GQPLMRYTRLFLPF-LBPDFUHNSA-N,45.0052797,7.47330252E-26,None
(14N)2(18O),[N-]=[N+]=[18O],InChI=1S/N2O/c1-2-3/i3+2,GQPLMRYTRLFLPF-YZRHJBSPSA-N,46.005309,7.63936130E-26,None
(15N)(14N)(16O),[15N-]=[14N+]=O,"InChI=1S/N2O/c1-2-3/i1+1,2+0",GQPLMRYTRLFLPF-CRWWGTSDSA-N,44.99809752,7.47210990E-26,None
(23Na)(35Cl),[23Na][35Cl],InChI=1S/ClH.Na/h1H;/q;+1/p-1/i2*1+0,FAPWRFPIFSIZLT-MHGBRSHDSA-M,57.95862196,9.62425561E-26,10.5281/zenodo.5717023
(23Na)(37Cl),[23Na][37Cl],InChI=1S/ClH.Na/h1H;/q;+1/p-1/i1+2;1+0,FAPWRFPIFSIZLT-OJTQQMQBSA-M,59.95567187,9.95587355E-26,10.5281/zenodo.5717025
(23Na)(19F),[23Na][19F],InChI=1S/FH.Na/h1H;/q;+1/p-1/i2*1+0,PUZPDOWCWNUUKD-MHGBRSHDSA-M,41.9881725,6.97230009E-26,10.5281/zenodo.5717027
(23Na)(1H),[23Na][1H],InChI=1S/Na.H/i2*1+0,MPMYQQHEHYDOCL-MHGBRSHDSA-N,23.99759431,3.98489429E-26,10.5281/zenodo.5363263
(23Na)(2H),[23Na][2H],InChI=1S/Na.H/i1+0;1+1,MPMYQQHEHYDOCL-LFSUVYIMSA-N,25.00387106,4.15199048E-26,10.5281/zenodo.5363271
(23Na)(16O),[23Na][16O],InChI=1S/Na.O/i2*1+0,IVAOQJNBYYIDSI-MHGBRSHDSA-N,38.9846839,6.47355907E-26,10.5281/zenodo.5910816
(23Na)(16O)(1H),[23Na][16O][1H],InChI=1S/Na.H2O/h;1H2/q+1;/p-1/i2*1+0/hH,HEMHJVSKTPXQMS-RTTLHEKESA-M,39.99250893,6.64091235E-26,10.5281/zenodo.5716832
(14N)(1H),[14N][1H],InChI=1S/HN/h1H/i1+0H,PDCKRJPYJMCOFO-HXFQMGJMSA-N,15.01089903,2.49261843E-26,10.1093/mnras/stae1340
(14N)(2H),[14N][2H],InChI=1S/HN/h1H/i1+0D,PDCKRJPYJMCOFO-TVNFCSRNSA-N,16.01717578,2.65971462E-26,10.1093/mnras/stae1340
(15N)(1H),[15N][1H],InChI=1S/HN/h1H/i1+1H,PDCKRJPYJMCOFO-YPBGMLPISA-N,16.00793393,2.65817997E-26,10.1093/mnras/stae1340
(15N)(2H),[15N][2H],InChI=1S/HN/h1H/i1+1D,PDCKRJPYJMCOFO-VVKOMZTBSA-N,17.01421068,2.82527616E-26,10.1093/mnras/stae1340
(14N)(1H)3,N,InChI=1S/H3N/h1H3,QGZKDVFQNNGYKY-UHFFFAOYSA-N,17.0265491,2.82732500E-26,10.5281/zenodo.5716876
(15N)(1H)3,[15NH3],InChI=1S/H3N/h1H3/i1+1,QGZKDVFQNNGYKY-OUBTZVSYSA-N,18.023584,2.99288654E-26,10.1093/mnras/stae1849
(58Ni)(1H),[58Ni][1H],InChI=1S/Ni.H/i1-1;1+0,CVKWMACQVBBEIJ-KDQCXWKNSA-N,58.94316793,9.78774332E-26,10.1093/mnras/stae2710
(58Ni)(2H),[58Ni][2H],InChI=1S/Ni.H/i1-1;1+1,CVKWMACQVBBEIJ-BBGAZUBOSA-N,59.94944468,9.95483950E-26,10.1093/mnras/stae2710
(60Ni)(1H),[60Ni][1H],InChI=1S/Ni.H/i1+1;1+0,CVKWMACQVBBEIJ-DDBDWIKTSA-N,60.93861143,1.01190945E-25,10.1093/mnras/stae2710
(62Ni)(1H),[62Ni][1H],InChI=1S/Ni.H/i1+3;1+0,CVKWMACQVBBEIJ-NECLEZFQSA-N,62.93617013,1.04507969E-25,10.1093/mnras/stae2710
(14N)(16O),[14N][16O],"InChI=1S/NO/c1-2/i1+0,2+0",MWUXSHHQAYIFBG-ZCWHFVSRSA-N,29.99798862,4.98128321E-26,10.5281/zenodo.5716782
(14N)(32S),[14N][32S],"InChI=1S/NS/c1-2/i1+0,2+0",QXTCFDCJXWLNAP-ZCWHFVSRSA-N,45.975145,7.63435245E-26,10.5281/zenodo.5717011
(14N)(33S),[14N][33S],"InChI=1S/NS/c1-2/i1+0,2+1",QXTCFDCJXWLNAP-DZEMCFCNSA-N,46.97453276,7.80030469E-26,10.5281/zenodo.5717015
(14N)(34S),[14N][34S],"InChI=1S/NS/c1-2/i1+0,2+2",QXTCFDCJXWLNAP-FNPQUGRCSA-N,47.9709409,7.96576215E-26,10.5281/zenodo.5717017
(14N)(36S),[14N][36S],"InChI=1S/NS/c1-2/i1+0,2+4",QXTCFDCJXWLNAP-NYQHGNFPSA-N,49.97015476,8.29773943E-26,10.5281/zenodo.5717019
(15N)(32S),[15N][32S],"InChI=1S/NS/c1-2/i1+1,2+0",QXTCFDCJXWLNAP-CRWWGTSDSA-N,46.9721799,7.79991399E-26,10.5281/zenodo.5717021
(16O)(12C)(32S),[16O][12C][32S],"InChI=1S/COS/c2-1-3/i1+0,2+0,3+0",JJWKPURADFRFRB-SXRZRGFPSA-N,59.96698562,9.95775225E-26,10.1093/mnras/stae1110
(16O)(1H),[OH],InChI=1S/HO/h1H,TUJKJAMUKRIRHC-UHFFFAOYSA-N,17.00273965,2.82337135E-26,10.1093/mnras/stae2803
(16O)(1H)+,[OH+],InChI=1S/HO/h1H/q+1,MSCUNRCIQGLERU-UHFFFAOYSA-N,17.00219107,2.82328025E-26,10.3847/1538-4357/aa6bf5
(31P)(19F)3,FP(F)F,InChI=1S/F3P/c1-4(2)3,WKFBZNUBXWCCHG-UHFFFAOYSA-N,87.96897129,1.46075914E-25,10.5281/zenodo.5716880
(31P)(1H),[31P][1H],InChI=1S/HP/h1H/i1+0H,BHEPBYXIRTUNPN-HXFQMGJMSA-N,31.98158666,5.31066741E-26,10.5281/zenodo.5716703
(31P)(1H)3,P,InChI=1S/H3P/h1H3,XYFCBTPGUUZFHI-UHFFFAOYSA-N,33.99723673,5.64537398E-26,10.5281/zenodo.5716882
(31P)(14N),[31P][14N],"InChI=1S/NP/c1-2/i1+0,2+0",AOPJVJYWEDDOBI-ZCWHFVSRSA-N,44.97683563,7.46857928E-26,10.1093/mnras/stae2610
(31P)(15N),[31P][15N],"InChI=1S/NP/c1-2/i1+1,2+0",AOPJVJYWEDDOBI-CRWWGTSDSA-N,45.97387053,7.63414082E-26,10.1093/mnras/stae2610
(31P)(16O),[31P][16O],"InChI=1S/OP/c1-2/i1+0,2+0",LFGREXWGYUGZLY-ZCWHFVSRSA-N,46.96867625,7.79933219E-26,10.5281/zenodo.5716784
(31P)(32S),[31P][32S],"InChI=1S/PS/c1-2/i1+0,2+0",VKCLPVFDVVKEKU-ZCWHFVSRSA-N,62.94583263,1.04524014E-25,10.5281/zenodo.5717035
(45Sc)(1H),[45Sc][1H],InChI=1S/Sc.H/i2*1+0,ZTOCXCPDHKWLBM-MHGBRSHDSA-N,45.96373693,7.63245809E-26,10.5281/zenodo.5363276
(45Sc)(16O),[45Sc][16O],InChI=1S/O.Sc/i2*1+0,AXJFPMGRQPKZLD-MHGBRSHDSA-N,60.95082652,1.01211229E-25,10.3847/1538-4357/ad7af1
(32S)(1H),[32S][1H],InChI=1S/HS/h1H/i1+0H,PXQLVRUNWNTZOS-HXFQMGJMSA-N,32.97989603,5.47644059E-26,10.5281/zenodo.5716705
(32S)(2H),[32S][2H],InChI=1S/HS/h1H/i1+0D,PXQLVRUNWNTZOS-TVNFCSRNSA-N,33.98617278,5.64353677E-26,10.5281/zenodo.5716707
(33S)(1H),[33S][1H],InChI=1S/HS/h1H/i1+1H,PXQLVRUNWNTZOS-YPBGMLPISA-N,33.97928379,5.64239283E-26,10.5281/zenodo.5716709
(34S)(1H),[34S][1H],InChI=1S/HS/h1H/i1+2H,PXQLVRUNWNTZOS-SXTHRFHVSA-N,34.97569193,5.80785029E-26,10.5281/zenodo.5716711
(36S)(1H),[36S][1H],InChI=1S/HS/h1H/i1+4H,PXQLVRUNWNTZOS-QLHGJRNSSA-N,36.97490579,6.13982756E-26,10.5281/zenodo.5716713
(28Si)(1H),[28Si][1H],InChI=1S/HSi/h1H/i1+0H,QHGSGZLLHBKSAH-HXFQMGJMSA-N,28.98475156,4.81303124E-26,10.5281/zenodo.5716715
(28Si)(2H),[28Si][2H],InChI=1S/HSi/h1H/i1+0D,QHGSGZLLHBKSAH-TVNFCSRNSA-N,29.99102831,4.98012742E-26,10.5281/zenodo.5716717
(29Si)(1H),[29Si][1H],InChI=1S/HSi/h1H/i1+1H,QHGSGZLLHBKSAH-YPBGMLPISA-N,29.98431973,4.97901344E-26,10.5281/zenodo.5716719
(30Si)(1H),[30Si][1H],InChI=1S/HSi/h1H/i1+2H,QHGSGZLLHBKSAH-SXTHRFHVSA-N,30.9815952,5.14461493E-26,10.5281/zenodo.5716721
(28Si)(1H)2,[SiH2],InChI=1S/H2Si/h1H2,XMIJDTGORVPYLW-UHFFFAOYSA-N,29.99257659,4.98038452E-26,10.5281/zenodo.5716836
(28Si)(1H)4,[SiH4],InChI=1S/H4Si/h1H4,BLRPTPMANUNPDV-UHFFFAOYSA-N,32.00822666,5.31509109E-26,10.5281/zenodo.5716886
(28Si)(14N),[28Si][14N],"InChI=1S/NSi/c1-2/i1+0,2+0",NCLWWTWAYQTPBU-ZCWHFVSRSA-N,41.98000053,6.97094310E-26,10.1093/mnras/stac2004
(28Si)(15N),[28Si][15N],"InChI=1S/NSi/c1-2/i1+1,2+0",NCLWWTWAYQTPBU-CRWWGTSDSA-N,42.97703543,7.13650464E-26,10.1093/mnras/stac2004
(29Si)(14N),[29Si][14N],"InChI=1S/NSi/c1-2/i1+0,2+1",NCLWWTWAYQTPBU-DZEMCFCNSA-N,42.9795687,7.13692530E-26,10.1093/mnras/stac2004
(30Si)(14N),[30Si][14N],"InChI=1S/NSi/c1-2/i1+0,2+2",NCLWWTWAYQTPBU-FNPQUGRCSA-N,43.97684417,7.30252679E-26,10.1093/mnras/stac2004
(28Si)(16O),[28Si][16O],"InChI=1S/OSi/c1-2/i1+0,2+0",LIVNPJMFVYWSIS-ZCWHFVSRSA-N,43.97184115,7.30169602E-26,10.5281/zenodo.5910818
(28Si)(16O)2,O=[Si]=O,InChI=1S/O2Si/c1-3-2,VYPSYNLAJGMNEJ-UHFFFAOYSA-N,59.96675577,9.95771408E-26,10.5281/zenodo.5716838
(28Si)(32S),[28Si][32S],"InChI=1S/SSi/c1-2/i1+0,2+0",DWFFKGPZNGKUPH-ZCWHFVSRSA-N,59.94899753,9.95476525E-26,10.5281/zenodo.5717037
(28Si)(33S),[28Si][33S],"InChI=1S/SSi/c1-2/i1+1,2+0",DWFFKGPZNGKUPH-CRWWGTSDSA-N,60.94838529,1.01207175E-25,10.5281/zenodo.5717039
(28Si)(34S),[28Si][34S],"InChI=1S/SSi/c1-2/i1+2,2+0",DWFFKGPZNGKUPH-ZBZKKBKISA-N,61.94479343,1.02861750E-25,10.5281/zenodo.5717041
(28Si)(36S),[28Si][36S],"InChI=1S/SSi/c1-2/i1+4,2+0",DWFFKGPZNGKUPH-JVUDXDNGSA-N,63.94400729,1.06181522E-25,10.5281/zenodo.5717043
(29Si)(32S),[29Si][32S],"InChI=1S/SSi/c1-2/i1+0,2+1",DWFFKGPZNGKUPH-DZEMCFCNSA-N,60.9485657,1.01207475E-25,10.5281/zenodo.5717045
(29Si)(33S),[29Si][33S],"InChI=1S/SSi/c1-2/i1+1,2+1",DWFFKGPZNGKUPH-ZDOIIHCHSA-N,61.94795346,1.02866997E-25,10.5281/zenodo.5717047
(29Si)(34S),[29Si][34S],"InChI=1S/SSi/c1-2/i1+2,2+1",DWFFKGPZNGKUPH-WWQQEUHZSA-N,62.9443616,1.04521572E-25,10.5281/zenodo.5717049
(29Si)(36S),[29Si][36S],"InChI=1S/SSi/c1-2/i1+4,2+1",DWFFKGPZNGKUPH-DYHRWIPISA-N,64.94357546,1.07841344E-25,10.5281/zenodo.5717051
(30Si)(32S),[30Si][32S],"InChI=1S/SSi/c1-2/i1+0,2+2",DWFFKGPZNGKUPH-FNPQUGRCSA-N,61.94584117,1.02863489E-25,10.5281/zenodo.5717053
(30Si)(33S),[30Si][33S],"InChI=1S/SSi/c1-2/i1+1,2+2",DWFFKGPZNGKUPH-RGIGPVFXSA-N,62.94522893,1.04523012E-25,10.5281/zenodo.5717055
(30Si)(34S),[30Si][34S],"InChI=1S/SSi/c1-2/i1+2,2+2",DWFFKGPZNGKUPH-XPULMUKRSA-N,63.94163707,1.06177586E-25,10.5281/zenodo.5717057
(30Si)(36S),[30Si][36S],"InChI=1S/SSi/c1-2/i1+4,2+2",DWFFKGPZNGKUPH-OIYXHDJBSA-N,65.94085093,1.09497359E-25,10.5281/zenodo.5717059
(32S)(16O),[32S][16O],"InChI=1S/OS/c1-2/i1+0,2+0",XTQHKBHJIVJGKJ-ZCWHFVSRSA-N,47.96698562,7.96510536E-26,10.1093/mnras/stad3508
(32S)(16O)2,O=[S]=O,InChI=1S/O2S/c1-3-2,RAHZWNYVWXNFOC-UHFFFAOYSA-N,63.96190024,1.06211234E-25,10.5281/zenodo.5716834
(32S)(16O)3,O=[S](=O)=O,InChI=1S/O3S/c1-4(2)3,AKEJUJNQAAGONA-UHFFFAOYSA-N,79.95681486,1.32771415E-25,10.5281/zenodo.5716884
(48Ti)(1H),[48Ti][1H],InChI=1S/Ti.H/i2*1+0,FUMHXHODRLFENL-MHGBRSHDSA-N,48.95577133,8.12929709E-26,10.5281/zenodo.5363278
(46Ti)(16O),[46Ti][16O],InChI=1S/O.Ti/i1+0;1-2,OGIDPMRJRNCKJF-GYDVGQHGSA-N,61.94754622,1.02866321E-25,10.5281/zenodo.5716754
(47Ti)(16O),[47Ti][16O],InChI=1S/O.Ti/i1+0;1-1,OGIDPMRJRNCKJF-QCIKTKHTSA-N,62.94667772,1.04525418E-25,10.5281/zenodo.5716756
(48Ti)(16O),[48Ti][16O],InChI=1S/O.Ti/i2*1+0,OGIDPMRJRNCKJF-MHGBRSHDSA-N,63.94286092,1.06179619E-25,10.5281/zenodo.5716758
(49Ti)(16O),[49Ti][16O],InChI=1S/O.Ti/i1+0;1+1,OGIDPMRJRNCKJF-LFSUVYIMSA-N,64.94278462,1.07840031E-25,10.5281/zenodo.5716760
(50Ti)(16O),[50Ti][16O],InChI=1S/O.Ti/i1+0;1+2,OGIDPMRJRNCKJF-WMSMEIEASA-N,65.93970582,1.09495458E-25,10.5281/zenodo.5716762
trans-(31P)2(1H)(2H),[2H]/[31P]=[31P]/[H],"InChI=1S/H2P2/c1-2/h1-2H/i1+0,2+0D",SWJAOBXRZSMKNS-ZWYMUBPDSA-N,64.96945007,1.07884310E-25,10.5281/zenodo.5716892
trans-(31P)2(1H)2,[H]/[31P]=[31P]/[H],"InChI=1S/H2P2/c1-2/h1-2H/i1+0,2+0",SWJAOBXRZSMKNS-ZCWHFVSRSA-N,63.96317332,1.06213348E-25,10.5281/zenodo.5716892
(51V)(16O),[51V][16O],InChI=1S/O.V/i2*1+0,IBYSTTGVDIFUAY-MHGBRSHDSA-N,66.93887412,1.11154616E-25,10.1093/mnras/stae542
(89Y)(16O),[89Y][16O],InChI=1S/O.Y/i2*1+0,APUGIHICMSAKGR-MHGBRSHDSA-N,104.9007629,1.74191815E-25,10.1093/mnras/stad3225
(89Y)(17O),[89Y][17O],InChI=1S/O.Y/i1+1;1+0,APUGIHICMSAKGR-DDBDWIKTSA-N,105.90498,1.75859357E-25,10.1093/mnras/stad3225
(89Y)(18O),[89Y][18O],InChI=1S/O.Y/i1+2;1+0,APUGIHICMSAKGR-OJTQQMQBSA-N,106.9050093,1.77519945E-25,10.1093/mnras/stad3225
(90Zr)(16O),[90Zr][16O],InChI=1S/O.Zr/i1+0;1-1,GEIAQOFPUVMAGM-QCIKTKHTSA-N,105.899619,1.75850455E-25,10.1093/mnras/stad2103
(91Zr)(16O),[91Zr][16O],InChI=1S/O.Zr/i2*1+0,GEIAQOFPUVMAGM-MHGBRSHDSA-N,106.9005604,1.77512557E-25,10.1093/mnras/stad2103
(92Zr)(16O),[92Zr][16O],InChI=1S/O.Zr/i1+0;1+1,GEIAQOFPUVMAGM-LFSUVYIMSA-N,107.8999554,1.79172092E-25,10.1093/mnras/stad2103
(93Zr)(16O),[93Zr][16O],InChI=1S/O.Zr/i1+0;1+2,GEIAQOFPUVMAGM-WMSMEIEASA-N,108.9013906,1.80835014E-25,10.1093/mnras/stad2103
(94Zr)(16O),[94Zr][16O],InChI=1S/O.Zr/i1+0;1+3,GEIAQOFPUVMAGM-ULBMIEEJSA-N,109.9012298,1.82495286E-25,10.1093/mnras/stad2103
(96Zr)(16O),[96Zr][16O],InChI=1S/O.Zr/i1+0;1+5,GEIAQOFPUVMAGM-WNVRODMJSA-N,111.903188,1.85819616E-25,10.1093/mnras/stad2103
